report_path,status,final_status,scientific_scope,supersedes,superseded_by,retain_or_delete,reason
reports/nucleus_library_workflow/library_runtime_profile_bridge/delayed_insertion_patch_report.md,UNVERIFIED,implemented,library runtime profile bridge,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/library_runtime_profile_bridge/delayed_insertion_time_consumer_audit.md,UNVERIFIED,patched and verified,library runtime profile bridge,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/library_runtime_profile_bridge/library_runtime_profile_bridge_acceptance_report.md,CURRENT_ACCEPTED,PASS_LIBRARY_RUNTIME_SMOKE,library runtime profile bridge,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/library_runtime_profile_bridge/library_seed_to_profile_converter_report.md,UNVERIFIED,implemented,library runtime profile bridge,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/library_runtime_profile_bridge/profile_dir_format_audit.md,UNVERIFIED,completed,library runtime profile bridge,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/library_runtime_profile_bridge/profile_dir_validation_report.md,CURRENT_ACCEPTED,pass,library runtime profile bridge,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/nucleation_rate_input_audit/GP_barrier_modifier_for_beta_audit.md,CURRENT_PARTIAL,,nucleation rate input audit,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/nucleation_rate_input_audit/GP_nucleation_path_audit.md,CURRENT_ACCEPTED,,nucleation rate input audit,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/nucleation_rate_input_audit/J_GP_formula_and_parameter_audit.md,CURRENT_ACCEPTED,,nucleation rate input audit,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/nucleation_rate_input_audit/J_beta_formula_and_parameter_audit.md,CURRENT_PARTIAL,,nucleation rate input audit,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/nucleus_library.staging_T380_fixed_validation_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,nucleus library workflow,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/nucleus_library.staging_T380_validation_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,nucleus library workflow,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/nucleus_library_acceptance_report.md,CURRENT_ACCEPTED,,nucleus library workflow,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/nucleus_library_build_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/nucleus_library_runtime_integration_report.md,CURRENT_PARTIAL,,nucleus library workflow,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/nucleus_library_schema.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/nucleus_library_validation_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,nucleus library workflow,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/nucleus_library_workflow_patch_report.md,CURRENT_ACCEPTED,,nucleus library workflow,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/obsolete_dc_job_cancellation_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/old_dc_folder_cleanup_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/pending_cnt_jobs_requeued_behind_dc_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/pending_minimize_cancellation_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/pending_minimize_resubmission_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/physical_beta_rate_refactor/GP_discrete_inventory_ledger_audit.md,UNVERIFIED,,physical beta rate refactor,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/physical_beta_rate_refactor/build_and_validation_report.md,CURRENT_ACCEPTED,,physical beta rate refactor,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/physical_beta_rate_refactor/current_selector_vs_note_audit.md,UNVERIFIED,,physical beta rate refactor,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/physical_beta_rate_refactor/library_schema_for_physical_rate.md,CURRENT_PARTIAL,,physical beta rate refactor,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/physical_beta_rate_refactor/nucleation_note_formula_contract.md,UNVERIFIED,,physical beta rate refactor,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/physical_beta_rate_refactor/physical_J_beta_implementation_report.md,UNVERIFIED,,physical beta rate refactor,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/physical_beta_rate_refactor/physical_beta_rate_parameter_schema.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,physical beta rate refactor,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/physical_beta_rate_refactor/physical_beta_rate_refactor_acceptance_report.md,CURRENT_PARTIAL,,physical beta rate refactor,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/physical_beta_rate_refactor/physical_beta_rate_smoke_tests.md,CURRENT_ACCEPTED,,physical beta rate refactor,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/physical_beta_rate_refactor/poisson_gate_physical_time_patch_report.md,UNVERIFIED,,physical beta rate refactor,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/physical_beta_rate_refactor/xB_alpha_vs_xBtot_usage_audit.md,CURRENT_PARTIAL,,physical beta rate refactor,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/physical_cnt_parameter_closure/D_B_alpha_parameter_table_SI.md,UNVERIFIED,,physical cnt parameter closure,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/physical_cnt_parameter_closure/GP_inventory_xBtot_diagnostic_report.md,UNVERIFIED,,physical cnt parameter closure,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/physical_cnt_parameter_closure/Omega_g_Ag2Te_definition_report.md,UNVERIFIED,,physical cnt parameter closure,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/physical_cnt_parameter_closure/Z_r_from_barrier_curves_report.md,UNVERIFIED,,physical cnt parameter closure,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/physical_cnt_parameter_closure/build_and_validation_report.md,CURRENT_ACCEPTED,,physical cnt parameter closure,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/physical_cnt_parameter_closure/live_physical_cnt_stochastic_smoke_report.md,UNVERIFIED,CONTROLLED_RATE_SMOKE_NOT_PHYSICAL_PRODUCTION,physical cnt parameter closure,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/physical_cnt_parameter_closure/physical_cnt_parameter_closure_acceptance_report.md,CURRENT_PARTIAL,,physical cnt parameter closure,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/physical_cnt_parameter_closure/physical_cnt_production_params_generation_report.md,CURRENT_ACCEPTED,,physical cnt parameter closure,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/physical_cnt_parameter_closure/site_density_capture_volume_definition_report.md,UNVERIFIED,,physical cnt parameter closure,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/production_readiness_audit/allowed_production_modes.md,CURRENT_PARTIAL,,production readiness audit,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/production_readiness_audit/missing_items_before_production.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,production readiness audit,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/production_readiness_audit/production_readiness_decision_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,production readiness audit,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/production_readiness_audit/production_workflow_module_audit.md,CURRENT_PARTIAL,,production readiness audit,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/production_selector_mode/T380_dx0p5_forced_selector_smoke_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,production selector mode,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/production_selector_mode/T380_dx0p5_selector_controlled_event_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,production selector mode,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/production_selector_mode/library_query_in_selector_patch_report.md,UNVERIFIED,,production selector mode,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/production_selector_mode/production_selector_build_report.md,CURRENT_ACCEPTED,,production selector mode,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/production_selector_mode/production_selector_contract.md,CURRENT_ACCEPTED,,production selector mode,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/production_selector_mode/production_selector_mode_acceptance_report.md,CURRENT_ACCEPTED,PASS_PRODUCTION_SELECTOR_FORCED_SMOKE,production selector mode,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/production_selector_mode/production_selector_time_unit_validation_report.md,UNVERIFIED,,production selector mode,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/production_selector_mode/runtime_profile_cache_patch_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,production selector mode,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/production_selector_mode/selector_delayed_insertion_queue_patch_report.md,CURRENT_ACCEPTED,,production selector mode,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/production_selector_mode/selector_event_path_audit.md,CURRENT_ACCEPTED,,production selector mode,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/queue_reprioritization_before_audit.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/queue_reprioritization_final_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/recover_cancelled_cnt_scans/cancelled_scan_queue_audit.md,UNVERIFIED,,recover cancelled cnt scans,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/recover_cancelled_cnt_scans/existing_scan_data_audit.md,UNVERIFIED,,recover cancelled cnt scans,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/recover_cancelled_cnt_scans/final_recovery_queue_report.md,UNVERIFIED,,recover cancelled cnt scans,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/recover_cancelled_cnt_scans/recovery_gap_summary.md,UNVERIFIED,,recover cancelled cnt scans,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/recover_cancelled_cnt_scans/recovery_queue_priority_plan.md,UNVERIFIED,,recover cancelled cnt scans,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/recover_cancelled_cnt_scans/recovery_submission_report.md,UNVERIFIED,,recover cancelled cnt scans,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/recover_cancelled_cnt_scans/resubmit_script_recovery_report.md,UNVERIFIED,,recover cancelled cnt scans,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/reuse_original_insertion_mass_conservation/compile_and_validation_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,reuse original insertion mass conservation,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/reuse_original_insertion_mass_conservation/library_insertion_conservation_smoke_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,reuse original insertion mass conservation,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/reuse_original_insertion_mass_conservation/library_vs_original_insertion_gap_analysis.md,CURRENT_ACCEPTED,,reuse original insertion mass conservation,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/reuse_original_insertion_mass_conservation/mass_seed_B_equiv_role_report.md,UNVERIFIED,,reuse original insertion mass conservation,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/reuse_original_insertion_mass_conservation/original_insertion_mass_code_inventory.md,CURRENT_PARTIAL,,reuse original insertion mass conservation,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/reuse_original_insertion_mass_conservation/original_insertion_validation_evidence.md,CURRENT_ACCEPTED,,reuse original insertion mass conservation,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/reuse_original_insertion_mass_conservation/original_mass_conservation_algorithm.md,UNVERIFIED,,reuse original insertion mass conservation,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/reuse_original_insertion_mass_conservation/reuse_original_insertion_mass_acceptance_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,reuse original insertion mass conservation,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/reuse_original_insertion_mass_conservation/reuse_original_mass_logic_patch_plan.md,UNVERIFIED,,reuse original insertion mass conservation,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/reuse_original_insertion_mass_conservation/reuse_original_mass_logic_patch_report.md,UNVERIFIED,,reuse original insertion mass conservation,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/running_cnt_400_0p040_cancel_resubmit_report.md,CURRENT_PARTIAL,,nucleus library workflow,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/sGP005_workstation_run/sGP005_event_log_analysis.md,CURRENT_ACCEPTED,,sGP005 workstation run,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/sGP005_workstation_run/sGP005_expected_rate_estimate.md,UNVERIFIED,,sGP005 workstation run,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/sGP005_workstation_run/sGP005_longer_or_second_seed_report.md,UNVERIFIED,,sGP005 workstation run,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/sGP005_workstation_run/sGP005_parameter_preparation_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,sGP005 workstation run,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/sGP005_workstation_run/sGP005_workstation_acceptance_report.md,UNVERIFIED,-,sGP005 workstation run,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/sGP005_workstation_run/sGP005_workstation_runtime_report.md,CURRENT_ACCEPTED,,sGP005 workstation run,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/sGP005_workstation_run/workstation_binary_check_report.md,CURRENT_ACCEPTED,,sGP005 workstation run,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/seed_dx_conversion_audit/compile_validation_report.md,CURRENT_ACCEPTED,,seed dx conversion audit,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/seed_dx_conversion_audit/nucleus_library_unit_convention_report.md,UNVERIFIED,,seed dx conversion audit,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/seed_dx_conversion_audit/runtime_insertion_dx_conversion_report.md,CURRENT_PARTIAL,,seed dx conversion audit,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/seed_dx_conversion_audit/seed_dx_conversion_acceptance_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,seed dx conversion audit,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/seed_dx_conversion_audit/seed_dx_conversion_code_inventory.md,UNVERIFIED,,seed dx conversion audit,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/seed_dx_conversion_audit/seed_dx_conversion_validation_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,seed dx conversion audit,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/nucleus_library_workflow/seed_dx_conversion_audit/seed_summary_schema_update_report.md,UNVERIFIED,,seed dx conversion audit,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/seed_dx_conversion_audit/summary_to_insertion_unit_trace.md,CURRENT_PARTIAL,,seed dx conversion audit,,,RETAIN,partial result retained for provenance
reports/nucleus_library_workflow/source_data_audit.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/wrong_xB004_job_audit.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/wrong_xB004_job_cancellation_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/xB003_T400_source_fix_and_submission_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/xB003_dynamic_continue_preparation_report.md,CURRENT_ACCEPTED,,nucleus library workflow,,,RETAIN,acceptance/validation evidence found
reports/nucleus_library_workflow/xB003_dynamic_continue_source_audit.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/xB003_dynamic_continue_submission_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/xB003_dynamic_continue_target_correction_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/xB003_postrun_extraction_plan.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/xB003_queue_final_state_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/xB004_dynamic_continue_preparation_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/xB004_dynamic_continue_source_audit.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/xB004_dynamic_continue_submission_plan.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/nucleus_library_workflow/xB004_dynamic_continue_submission_report.md,UNVERIFIED,,nucleus library workflow,,,RETAIN,no machine-readable final status or supersession relation found
reports/pf_only_baseline_closure/pf_S3_reintegration_gate.md,UNVERIFIED,,pf only baseline closure,,,RETAIN,no machine-readable final status or supersession relation found
reports/pf_only_baseline_closure/pf_Y_solver_unit_test_report.md,CURRENT_ACCEPTED,,pf only baseline closure,,,RETAIN,acceptance/validation evidence found
reports/pf_only_baseline_closure/pf_Y_transport_projection_formula_recovery.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,pf only baseline closure,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/pf_only_baseline_closure/pf_baseline_failure_reproduction_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,pf only baseline closure,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/pf_only_baseline_closure/pf_baseline_remediation_implementation_audit.md,CURRENT_ACCEPTED,,pf only baseline closure,,,RETAIN,acceptance/validation evidence found
reports/pf_only_baseline_closure/pf_baseline_remediation_options.md,CURRENT_ACCEPTED,,pf only baseline closure,,,RETAIN,acceptance/validation evidence found
reports/pf_only_baseline_closure/pf_build_and_runtime_validation.md,CURRENT_ACCEPTED,,pf only baseline closure,,,RETAIN,acceptance/validation evidence found
reports/pf_only_baseline_closure/pf_grid_and_domain_gate_decision.md,UNVERIFIED,GATED_NOT_RUN,pf only baseline closure,,,RETAIN,no machine-readable final status or supersession relation found
reports/pf_only_baseline_closure/pf_only_baseline_acceptance_report.md,CURRENT_ACCEPTED,,pf only baseline closure,,,RETAIN,acceptance/validation evidence found
reports/pf_only_baseline_closure/pf_operator_decomposition_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,pf only baseline closure,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/pf_only_baseline_closure/pf_projection_unit_test_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,pf only baseline closure,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/pf_only_x_q_validation/pf_S3_reintegration_gate.md,CURRENT_ACCEPTED,,pf only x q validation,,,RETAIN,acceptance/validation evidence found
reports/pf_only_x_q_validation/pf_alpha_support_sensitivity_report.md,UNVERIFIED,,pf only x q validation,,,RETAIN,no machine-readable final status or supersession relation found
reports/pf_only_x_q_validation/pf_global_logit_projection_audit.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,pf only x q validation,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/pf_only_x_q_validation/pf_only_q_transport_acceptance_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,FAIL_Q_RUNTIME_CAPACITY_BOUND_PRESERVATION,pf only x q validation,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/pf_only_x_q_validation/pf_only_x_q_validation_final_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,pf only x q validation,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/pf_only_x_q_validation/pf_only_x_transport_acceptance_report.md,CURRENT_PARTIAL,PARTIAL_X_TRANSPORT_BOUNDED_BUT_PROJECTION_OR_STABILIZER_REMAINS_DOMINANT,pf only x q validation,,,RETAIN,partial result retained for provenance
reports/pf_only_x_q_validation/pf_phase_storage_transfer_report.md,UNVERIFIED,,pf only x q validation,,,RETAIN,no machine-readable final status or supersession relation found
reports/pf_only_x_q_validation/pf_q_transport_formula_and_code_audit.md,CURRENT_ACCEPTED,,pf only x q validation,,,RETAIN,acceptance/validation evidence found
reports/pf_only_x_q_validation/pf_recommended_composition_evolution_mode.md,UNVERIFIED,,pf only x q validation,,,RETAIN,no machine-readable final status or supersession relation found
reports/pf_only_x_q_validation/pf_x_q_unit_test_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,pf only x q validation,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/pf_only_x_q_validation/pf_x_stabilizer_formula_audit.md,UNVERIFIED,,pf only x q validation,,,RETAIN,no machine-readable final status or supersession relation found
reports/pf_only_x_q_validation/pf_x_transport_formula_and_code_path_audit.md,CURRENT_ACCEPTED,,pf only x q validation,,,RETAIN,acceptance/validation evidence found
reports/post_handoff_resolved_beta_seed_stability/post_handoff_resolved_beta_seed_stability_acceptance_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,FAIL_POST_HANDOFF_RESOLVED_BETA_SEED_DT_SENSITIVITY_CONFIRMED_BUT_NOT_PASS,post handoff resolved beta seed stability,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/post_handoff_seed_decay_root_cause_attribution/post_handoff_seed_decay_root_cause_attribution_report.md,CURRENT_ACCEPTED,PASS_POST_HANDOFF_SEED_DECAY_ROOT_CAUSE_ATTRIBUTION,post handoff seed decay root cause attribution,,,RETAIN,acceptance/validation evidence found
reports/post_handoff_seed_growth_shrinkage_diagnosis/post_handoff_seed_growth_shrinkage_diagnosis_report.md,CURRENT_ACCEPTED,PASS_POST_HANDOFF_SEED_GROWTH_SHRINKAGE_DIAGNOSIS,post handoff seed growth shrinkage diagnosis,,,RETAIN,acceptance/validation evidence found
reports/post_handoff_seed_stability_after_xB_writeback_fix/post_handoff_seed_stability_after_xB_writeback_fix_acceptance_report.md,CURRENT_ACCEPTED,PASS_POST_HANDOFF_RESOLVED_BETA_SEED_STABILITY_AFTER_XB_WRITEBACK_FIX,post handoff seed stability after xB writeback fix,,,RETAIN,acceptance/validation evidence found
reports/post_remediation_growth_validation/T400_collapse_root_cause_interim.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,post remediation growth validation,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/post_remediation_growth_validation/post_remediation_code_path_audit.md,CURRENT_ACCEPTED,,post remediation growth validation,,,RETAIN,acceptance/validation evidence found
reports/post_remediation_growth_validation/transport_mobility_consistency_fix.md,UNVERIFIED,,post remediation growth validation,,,RETAIN,no machine-readable final status or supersession relation found
reports/post_remediation_growth_validation_transport_fixed/post_remediation_code_path_audit.md,CURRENT_ACCEPTED,,post remediation growth validation transport fixed,,,RETAIN,acceptance/validation evidence found
reports/profile_scale_calibration_with_elastic_energy_audit/elastic_on_retest/elastic_on_retest_report.md,CURRENT_ACCEPTED,,elastic on retest,,,RETAIN,acceptance/validation evidence found
reports/profile_scale_calibration_with_elastic_energy_audit/profile_scale_calibration_with_elastic_energy_audit_report.md,CURRENT_ACCEPTED,,profile scale calibration with elastic energy audit,,,RETAIN,acceptance/validation evidence found
reports/queue_restart_policy/T410_xB003_path_repair/T410_xB003_bad_path_audit.md,UNVERIFIED,,T410 xB003 path repair,,,RETAIN,no machine-readable final status or supersession relation found
reports/queue_restart_policy/T410_xB003_path_repair/T410_xB003_path_patch_report.md,UNVERIFIED,,T410 xB003 path repair,,,RETAIN,no machine-readable final status or supersession relation found
reports/queue_restart_policy/T410_xB003_path_repair/T410_xB003_resume_dry_run_report.md,CURRENT_ACCEPTED,,T410 xB003 path repair,,,RETAIN,acceptance/validation evidence found
reports/queue_restart_policy/T410_xB003_path_repair/T410_xB003_same_root_resume_submission_report.md,UNVERIFIED,,T410 xB003 path repair,,,RETAIN,no machine-readable final status or supersession relation found
reports/queue_restart_policy/checkpoint_file_patterns_by_job_type.md,CURRENT_PARTIAL,,queue restart policy,,,RETAIN,partial result retained for provenance
reports/queue_restart_policy/minimize_restart_inventory.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,queue restart policy,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
reports/queue_restart_policy/recent_job_resume_readiness_audit.md,CURRENT_PARTIAL,,queue restart policy,,,RETAIN,partial result retained for provenance
reports/queue_restart_policy/requeue_with_checkpoint_resume_policy.md,CURRENT_PARTIAL,,queue restart policy,,,RETAIN,partial result retained for provenance
reports/queue_restart_policy/resume_requeue_helper_patch_report.md,UNVERIFIED,,queue restart policy,,,RETAIN,no machine-readable final status or supersession relation found
reports/queue_restart_policy/uvip_queue_occupancy_policy.md,UNVERIFIED,,queue restart policy,,,RETAIN,no machine-readable final status or supersession relation found
reports/required_supply_map_preparation/required_supply_feasibility_report.md,UNVERIFIED,,required supply map preparation,,,RETAIN,no machine-readable final status or supersession relation found
reports/required_supply_map_preparation/required_supply_map_preparation_final_report.md,CURRENT_ACCEPTED,PASS_REQUIRED_SUPPLY_MAP_PREPARATION_COMPLETE,required supply map preparation,,,RETAIN,acceptance/validation evidence found
reports/resolved_beta_growth_remediation/data/interface_supply_remediation_report.md,CURRENT_FAILED_BUT_DIAGNOSTICALLY_IMPORTANT,,data,,,RETAIN,failed/negative result retained because it may define a rejected route or acceptance gate
